student,p_i,v_i,e_i,I1,I2
58,0.13833134611604675,0.2,0.18940916216297166,0.30305465946075466,0.45458198919113196
59,0.4833150354284585,0.2,0.24501749554680613,0.3920279928748898,0.5880419893123346
60,0.7151212127931815,0.2,0.1526148681808219,0.24418378908931504,0.36627568363397256
61,0.3927029192738427,0.2,0.08838575664175914,0.14141721062681464,0.21212581594022192
62,0.15252062246481896,0.2,0.3878267227483132,0.6205227563973011,0.9307841345959517
63,0.29059868609419215,0.2,0.60002818143496,0.960045090295936,1.440067635443904
64,0.7689279231034059,0.2,0.16286167286850065,0.26057867658960104,0.39086801488440154
65,0.3891281938615011,0.2,0.2615599639010577,0.4184959422416923,0.6277439133625384
66,0.32209819083503877,0.2,0.07107733438166873,0.11372373501066997,0.17058560251600494
67,0.2715583454004765,0.2,0.43762745511943446,0.7002039281910952,1.0503058922866426
68,0.383025976318812,0.2,0.03772714089298725,0.06036342542877961,0.0905451381431694
69,0.25146099454651305,0.2,0.13658157748645933,0.21853052397833495,0.32779578596750236
70,0.8457408892128908,0.2,0.07161925058502315,0.11459080093603705,0.17188620140405556
71,0.3379394347857404,0.2,0.5057010077767551,0.8091216124428082,1.2136824186642121
72,0.44491868599761014,0.2,0.4418240505676937,0.70691848090831,1.0603777213624648
73,0.7766467950255245,0.2,0.26437089911057643,0.4229934385769223,0.6344901578653834
74,0.3286979709636427,0.2,0.8717990889918281,1.394878542386925,2.0923178135803875
75,0.6456294523555496,0.2,0.5859871880805029,0.9375795009288046,1.406369251393207
76,0.37113704077463805,0.2,0.5015341881854586,0.8024547010967338,1.2036820516451006
77,0.2839723368666568,0.2,0.28542515109920946,0.4566802417587352,0.6850203626381027
78,0.2548604460002225,0.2,0.10174976409970078,0.16279962255952127,0.24419943383928186
79,0.6928319373330979,0.2,0.428594801480616,0.6857516823689856,1.0286275235534783
80,0.3892605231256136,0.2,0.11380182615488965,0.18208292184782346,0.2731243827717352
81,0.3840350908765333,0.2,0.42013373418870903,0.6722139747019344,1.0083209620529017
82,0.19393718845474123,0.2,0.04305537753656889,0.06888860405851023,0.10333290608776534
83,0.10049361870300189,0.2,0.006416819959697909,0.010266911935516654,0.01540036790327498
84,0.21792975900684874,0.2,0.12748378481366981,0.20397405570187171,0.30596108355280754
85,0.2966500303702838,0.2,0.2698497399000209,0.4317595838400335,0.6476393757600502
86,0.1685337095251302,0.2,0.749893822951972,1.1998301167231553,1.7997451750847329
87,0.162944042099946,0.2,0.02553581824747278,0.040857309195956454,0.06128596379393467
88,0.4921924554377013,0.2,0.6327735548967076,1.0124376878347323,1.5186565317520981
89,0.42061183641798733,0.2,0.3271815088750373,0.5234904142000597,0.7852356213000894
90,0.3728896279996978,0.2,0.7071643754065908,1.1314630006505453,1.697194500975818
91,0.4189732445043802,0.2,0.04453515410440815,0.07125624656705304,0.10688436985057956
92,0.7800525373936686,0.2,0.37337062971774304,0.5973930075483889,0.8960895113225833
93,0.900002074377785,0.2,0.09468479138915736,0.1514956662226518,0.22724349933397767
94,0.8041099370361771,0.2,0.024630572312511465,0.039408915700018345,0.05911337355002751
95,0.6013668981767101,0.2,0.40113728671480986,0.6418196587436958,0.9627294881155436
96,0.7917100609657028,0.2,0.06778629893073221,0.10845807828917153,0.1626871174337573
97,0.13693769980189563,0.2,0.3211365236346246,0.5138184378153994,0.770727656723099
98,0.7496863833104958,0.2,0.28915221350235043,0.4626435416037607,0.693965312405641
99,0.5579313613119739,0.2,0.27724741273428644,0.4435958603748583,0.6653937905622874
100,0.2592543929847181,0.2,0.03823670562198939,0.061178728995183035,0.09176809349277454
